Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID,ftr1,ftr2,ftr3,DSI_Segmented
Significant_Damage_And_Serious_Injuries,32.0547945205479,15,3,62.07839562443029,0.368763793725207,81.0,4,37550.3987735086,0,0.0679645047747395,10530,2.13698630136986,62.07839562443029,2.030090738170419,2
Significant_Damage_And_Fatalities,11.6438356164384,18,4,51.1850501367366,0.59415146051208,75.98,4,36350.8751542663,4,0.0658927127051911,11264,0.6468797564688,10.23701002734732,2.9746361082779886,2
Significant_Damage_And_Fatalities,29.634703196346997,13,0,50.136736554238794,0.506881355932203,77.75,1,30282.7718455263,2,1.1096272722118001,10196,2.279592553565154,16.712245518079598,43.73043900872986,2
Minor_Damage_And_Injuries,31.1872146118721,19,9,74.1567912488605,0.275723764875586,79.88,7,32850.282004221095,3,0.0030441132408250303,2928,1.6414323479932684,18.539197812215125,0.06704602895381574,3
Significant_Damage_And_Serious_Injuries,56.2100456621004,8,21,73.0173199635369,0.260938333934367,80.39,6,38733.295469876204,3,0.00956279453232168,3978,7.02625570776255,18.254329990884226,0.20059714071413354,1
Significant_Damage_And_Serious_Injuries,20.045662100456603,19,17,73.9744758432088,0.334865488640461,79.75,1,33776.6521906592,0,1.2391773127288501,1039,1.055034847392453,73.9744758432088,33.0928778780448,3
Significant_Damage_And_Fatalities,52.3744292237443,6,6,42.9808568824066,0.645359538406058,79.64,5,5142.286073104389,4,0.0085309014094308,5746,8.729071537290716,8.596171376481319,0.43845790816774804,0
Highly_Fatal_And_Damaging,24.292237442922396,14,4,69.1431175934367,0.40771078254597903,82.17,1,38266.75565052,2,1.4077552684157402,5701,1.7351598173515996,23.0477058644789,47.162046864118736,2
Minor_Damage_And_Injuries,51.232876712328796,13,1,58.979033728350004,0.34027479264334604,79.27,2,57329.6806139297,2,0.7809947454136509,6681,3.940990516332984,19.65967790945,21.06622644180647,2
Significant_Damage_And_Fatalities,53.287671232876704,16,1,56.426618049225205,0.46649188604399605,78.84,7,22921.0773301534,2,0.00234606575500546,11192,3.330479452054794,18.80887268307507,0.08628412316580884,2
Highly_Fatal_And_Damaging,48.6301369863014,7,22,57.8395624430264,0.30854020915975394,79.76,4,38817.0897087123,1,0.0701068078993242,6050,6.947162426614486,28.9197812215132,1.7252701492209472,1
Significant_Damage_And_Fatalities,58.7214611872146,14,7,75.2051048313583,0.249398485394879,88.93,7,23410.3422885626,4,0.0024057624320687303,8293,4.194390084801043,15.04102096627166,0.05335742255775347,2
Highly_Fatal_And_Damaging,60.1826484018265,14,23,54.649042844120295,0.438002884962135,85.4,3,10299.8217544906,2,0.0549491320280569,3468,4.298760600130464,18.216347614706766,2.055396811470387,2
Minor_Damage_And_Injuries,73.7899543378995,6,4,72.7894257064722,0.427905517490083,82.17,2,33357.8873971167,2,0.44966678081681294,9256,12.29832572298325,24.2631419021574,15.810732048980881,0
Minor_Damage_And_Injuries,57.0319634703196,12,5,63.719234275296294,0.306015867291742,79.68,2,30615.0043937329,1,0.414941704093137,1936,4.752663622526634,31.859617137648147,10.117666437740832,1
Highly_Fatal_And_Damaging,48.675799086758005,7,3,61.9416590701914,0.321883159033537,81.31,4,24523.4215423173,0,0.0442690631810244,9916,6.953685583822572,61.9416590701914,1.1586240726675239,1
Minor_Damage_And_Injuries,50.365296803653,10,10,54.4667274384686,0.38102488279841296,77.8,4,29832.3547137758,0,0.0548654683705585,2286,5.0365296803653,54.4667274384686,1.6264174534035083,1
Significant_Damage_And_Serious_Injuries,50.50228310502279,10,0,70.3281677301732,0.325849981968986,79.75,6,26501.859027862003,0,0.006788015161854379,6711,5.050228310502279,70.3281677301732,0.17639700079311238,1
Highly_Fatal_And_Damaging,29.7260273972603,13,4,84.22971741112129,0.262380815001803,78.97,4,23660.1874670774,2,0.0434099096156099,3026,2.286617492096946,28.076572470373762,0.8994625718398451,2
Significant_Damage_And_Fatalities,68.49315068493149,11,3,59.115770282588905,0.416005048683736,86.42,7,19398.1511532957,1,0.00192218331023255,1590,6.2266500622665,29.557885141294452,0.06910471263735468,1
Significant_Damage_And_Serious_Injuries,45.7534246575342,11,24,72.2880583409298,0.36263324918860396,86.4,6,36313.3505407666,2,0.00841764201499157,9937,4.159402241594018,24.096019446976598,0.26373745794841064,1
Highly_Fatal_And_Damaging,28.9041095890411,13,7,52.7803099361896,0.280411828344753,81.25,5,26412.3256335554,2,0.0186352687732008,8211,2.223393045310854,17.593436645396533,0.42457592030661584,2
Highly_Fatal_And_Damaging,25.707762557077604,14,5,33.9562443026436,0.607133790119004,79.74,7,31682.670938997202,1,0.0025586921894384896,12010,1.8362687540769718,16.9781221513218,0.12387357713118698,2
Significant_Damage_And_Fatalities,73.6986301369863,10,1,69.8268003646308,0.322604399567255,81.94,7,34529.6257428931,3,0.0031758860473211,4890,7.369863013698629,17.4567000911577,0.08395202124530039,1
Highly_Fatal_And_Damaging,22.0091324200913,15,10,92.3883318140383,0.18520807789397797,78.76,4,28994.8333817836,2,0.0531635622842917,10479,1.4672754946727535,30.79611060467943,0.7754962565046445,2
Significant_Damage_And_Serious_Injuries,54.84018264840179,9,15,78.07657247037379,0.341356653443924,80.65,5,29922.935404750202,1,0.0194114223825463,2766,6.093353627600199,39.038286235186895,0.5344044964664092,1
Significant_Damage_And_Serious_Injuries,66.43835616438349,12,5,54.7857793983592,0.36732131265777096,80.4,4,28287.9926044483,3,0.0523085891514352,3873,5.536529680365291,13.6964448495898,1.5448103942826499,1
Significant_Damage_And_Serious_Injuries,64.61187214611871,6,39,58.1130355515041,0.5642199783627839,82.38,3,35730.4510938833,1,0.17903915907143,3720,10.768645357686452,29.05651777575205,8.321819216278408,0
Highly_Fatal_And_Damaging,44.0182648401826,8,3,71.8778486782133,0.25841399206635396,79.51,4,40360.2154058748,1,0.0736509209184376,4213,5.502283105022825,35.93892433910665,1.5132683895497343,1
Highly_Fatal_And_Damaging,31.369863013698602,12,5,64.5396536007293,0.41961125135232596,78.59,6,52480.1219846828,1,0.0122327246872577,1129,2.61415525114155,32.26982680036465,0.4034015987095047,1
Minor_Damage_And_Injuries,36.027397260274,14,2,52.415679124886104,0.45603389830508395,78.28,5,25032.827702232902,2,0.0165716965977314,11171,2.573385518591,17.4718930416287,0.5915819527896966,2
Highly_Fatal_And_Damaging,27.2602739726027,13,1,69.5989061075661,0.32368626036783194,76.94,3,39202.4925208187,1,0.19527685651863397,527,2.0969441517386693,34.79945305378305,4.863257021438104,2
Significant_Damage_And_Serious_Injuries,51.1872146118721,10,1,61.7593436645397,0.323325640100974,82.48,6,19949.517832695,1,0.00497222435160952,1625,5.11872146118721,30.87967183226985,0.1325987757973842,1
Highly_Fatal_And_Damaging,43.7899543378995,8,3,85.18687329079309,0.249759105661738,82.45,2,43154.905667115,2,0.587529548070556,11669,5.473744292237438,28.395624430264363,12.098783451541845,1
Highly_Fatal_And_Damaging,29.406392694063896,13,0,69.5533272561531,0.41564442841687704,75.31,1,22950.581016018703,1,0.8524335058162921,7618,2.2620302072356844,34.77666362807655,26.683028660189958,2
Significant_Damage_And_Serious_Injuries,49.0867579908676,10,10,81.7228805834093,0.474786152181753,78.31,6,38151.5060215647,2,0.00985570910807226,11752,4.90867579908676,27.240960194469768,0.366440227750032,1
Minor_Damage_And_Injuries,59.315068493150704,7,0,54.968094804010896,0.25985647313379,88.71,2,29133.3615239579,1,0.39562322265235605,10354,8.473581213307243,27.484047402005448,9.11985420017042,1
Significant_Damage_And_Fatalities,69.8173515981735,11,3,79.71741112123979,0.235334294987378,79.68,6,8232.843654717059,2,0.00265777562407155,7543,6.347031963470318,26.572470373746597,0.04983711117716918,1
Minor_Damage_And_Injuries,76.986301369863,6,21,64.8131267092069,0.399055896141363,76.63,2,21098.2703267995,3,0.28708841944468,1504,12.8310502283105,16.203281677301725,8.779064339181907,0
Highly_Fatal_And_Damaging,15.4337899543379,17,17,73.2907930720146,0.250480346195456,77.75,4,17117.8257190775,2,0.0311441175214931,9317,0.9078699973139941,24.4302643573382,0.6065269210866897,2
Significant_Damage_And_Fatalities,29.634703196346997,13,0,53.783044667274396,0.4686556076451501,78.47,4,35828.5368182915,3,0.06558601970379299,6662,2.279592553565154,13.445761166818599,2.41195247183115,2
Minor_Damage_And_Injuries,41.324200913242,16,2,80.0364630811304,0.224876307248467,79.94,2,38314.8168765976,1,0.5178792514317611,1413,2.582762557077625,40.0182315405652,9.309714366586228,2
Significant_Damage_And_Fatalities,72.00913242009129,10,3,96.0346399270739,0.20900901550667103,79.71,3,35819.066500176,1,0.180345250583197,4371,7.200913242009129,48.01731996353695,3.004571464905879,1
Highly_Fatal_And_Damaging,44.794520547945204,8,6,62.57976298997271,0.284739271547061,82.14,2,32996.0938469542,1,0.447798128438708,11244,5.5993150684931505,31.289881494986354,10.473319256930397,1
Minor_Damage_And_Injuries,33.1963470319635,15,2,51.640838650866,0.258053371799495,81.92,1,27350.129916002403,2,0.9914334669509591,2369,2.2130898021309,17.213612883622,20.95863800312285,2
Highly_Fatal_And_Damaging,39.4520547945205,10,0,69.5533272561531,0.24903786512801998,76.77,4,21376.9966971613,2,0.0397882618618052,3496,3.94520547945205,23.184442418717698,0.7606973316518507,1
Highly_Fatal_And_Damaging,18.310502283105,16,3,57.8395624430264,0.589824017309773,78.23,2,38033.854208112,0,0.5147322431834871,8331,1.1444063926940624,57.8395624430264,23.750740613129793,2
Significant_Damage_And_Serious_Injuries,39.4977168949772,13,6,77.7575205104832,0.30168842408943397,78.28,3,40538.7808167345,4,0.200404041434698,6054,3.038285914998246,15.55150410209664,4.732775878687483,2
Significant_Damage_And_Serious_Injuries,40.2283105022831,13,0,63.8559708295351,0.302770284890011,76.04,6,44592.2197927135,2,0.0106970316356193,5606,3.094485423252546,21.285323609845033,0.24627404173296938,2
Minor_Damage_And_Injuries,72.9680365296803,7,2,72.7438468550593,0.272838802740714,78.01,2,31484.436643812598,3,0.42760965194734,10954,10.424005218525759,18.185961713764826,9.10131011231426,1
Significant_Damage_And_Fatalities,38.767123287671204,10,4,41.6134913400182,0.558089433826181,80.46,1,36638.3487690938,3,1.3512748761678701,7580,3.8767123287671206,10.40337283500455,60.67747927279423,1
Minor_Damage_And_Injuries,31.552511415525103,19,4,79.62625341841391,0.199993508835196,80.44,3,31046.6876028269,2,0.153870216557604,8313,1.6606584955539527,26.542084472804635,2.475383700753354,3
Significant_Damage_And_Fatalities,44.20091324200911,19,4,65.587967183227,0.26165957446808497,77.61,4,22674.847654793797,3,0.0422835255042087,3348,2.3263638548425845,16.39699179580675,0.8586684478311777,3
Significant_Damage_And_Fatalities,41.0045662100457,9,12,46.080218778486795,0.6107399927875939,81.42,4,45290.8837505859,1,0.082953147172737,8709,4.556062912227301,23.040109389243398,4.124965542877349,1
Significant_Damage_And_Fatalities,56.4840182648402,15,7,71.3764813126709,0.22884313018391603,81.78,7,50476.5268180962,2,0.00510546972779216,11431,3.7656012176560134,23.79216043755697,0.09554779986432428,2
Significant_Damage_And_Serious_Injuries,62.100456621004604,6,1,63.126709206928,0.392204111071042,79.81,6,28815.0595298404,1,0.00706945023006998,10293,10.350076103500767,31.563354603464,0.22128658864542897,0
Significant_Damage_And_Serious_Injuries,37.3972602739726,14,1,73.0628988149499,0.308900829426614,78.82,6,29660.963488358902,3,0.007417154126677141,6450,2.6712328767123283,18.265724703737476,0.1805896301644237,2
Significant_Damage_And_Serious_Injuries,13.9269406392694,20,6,58.5688240656335,0.328734944103858,77.18,4,31041.738511205698,2,0.0566174512939566,9929,0.69634703196347,19.522941355211167,1.436484555098029,3
Significant_Damage_And_Fatalities,51.598173515981706,17,8,81.7228805834093,0.43547854309412204,81.76,7,25156.0607252909,2,0.00245160903803558,381,3.035186677410689,27.240960194469768,0.08728886728214072,2
Minor_Damage_And_Injuries,51.0502283105023,10,1,50.227894257064705,0.663029931482149,82.86,3,40528.3297651214,1,0.199990448988869,12384,5.1050228310502295,25.113947128532352,10.987207304767818,1
Highly_Fatal_And_Damaging,32.4200913242009,12,2,68.3226982680037,0.134,81.39,6,33079.1686288525,4,0.00814549614910403,5715,2.7016742770167412,13.664539653600741,0.08883689883112733,1
Highly_Fatal_And_Damaging,12.694063926940599,18,1,71.3764813126709,0.29014857554994605,78.16,7,23905.2920621382,2,0.00209293652588338,1666,0.7052257737189221,23.79216043755697,0.04746364104099045,2
Highly_Fatal_And_Damaging,62.0091324200913,10,1,53.2360984503191,0.392564731337901,79.1,3,24527.641829123702,1,0.123159947775821,11823,6.20091324200913,26.61804922515955,3.824346718187222,1
Minor_Damage_And_Injuries,56.301369863013704,11,20,63.947128532361,0.448100252434187,78.12,3,39759.020002548,1,0.19784172757466897,2823,5.118306351183064,31.9735642661805,6.925566740689724,1
Significant_Damage_And_Serious_Injuries,56.894977168949794,8,2,69.1431175934367,0.32116191849982,82.59,7,26062.3673281312,0,0.00253163963344349,12396,7.111872146118724,69.1431175934367,0.06715114089596504,1
Significant_Damage_And_Fatalities,24.1552511415525,14,1,56.4721969006381,0.523469888207717,76.43,7,22345.0322593983,4,0.00197907711742809,10478,1.7253750815394644,11.29443938012762,0.07918050761279277,2
Significant_Damage_And_Serious_Injuries,14.1095890410959,21,15,70.5560619872379,0.22271258564731303,75.07,3,27171.7746672583,2,0.133100818437916,8459,0.671885192433138,23.5186873290793,2.2253170828759625,3
Highly_Fatal_And_Damaging,37.4885844748858,10,0,73.70100273473109,0.29123043635052304,78.7,4,23568.4726202252,1,0.0433673691025239,11654,3.7488584474885798,36.850501367365545,0.9939729589929452,1
Minor_Damage_And_Injuries,56.301369863013704,12,9,59.9361896080219,0.42177497295348,82.01,2,37411.153141132,1,0.505802785572527,926,4.691780821917809,29.96809480401095,17.495599758343136,1
Significant_Damage_And_Serious_Injuries,47.4885844748858,11,23,71.05742935278029,0.278608727010458,79.99,3,33980.6616754711,3,0.170794962939637,9341,4.317144043171436,17.764357338195072,3.8063215266808057,1
Minor_Damage_And_Injuries,51.232876712328796,13,13,64.8587055606199,0.24543166245943,81.01,1,39310.1055152739,2,1.43260534928215,6186,3.940990516332984,21.61956852020663,28.483659781455053,2
Minor_Damage_And_Injuries,29.2694063926941,16,0,47.0829535095716,0.491014064190407,83.27,2,33717.6108535464,2,0.45461802393977596,4342,1.8293378995433813,15.694317836523867,18.58784945564613,2
Highly_Fatal_And_Damaging,61.5068493150685,10,12,56.6545123062899,0.586939055174901,82.2,2,37581.571485695495,4,0.506953609449847,11375,6.15068493150685,11.330902461257981,24.458681723445515,1
Significant_Damage_And_Serious_Injuries,36.894977168949794,14,3,62.7620783956244,0.28149368914533,81.8,3,43148.0017161796,0,0.21702404758172897,952,2.6353555120678425,62.7620783956244,4.997235602579261,2
Minor_Damage_And_Injuries,46.1187214611872,15,13,69.91795806745671,0.40302271907681203,77.59,2,37626.225581993,2,0.5069466404329221,22,3.0745814307458135,23.30598602248557,15.852491533906042,2
Significant_Damage_And_Serious_Injuries,46.2100456621004,11,1,69.27985414767551,0.30637648755860103,81.2,6,36790.500809401696,3,0.00897850103346247,3985,4.200913242009127,17.319963536918877,0.2233650907460883,1
Significant_Damage_And_Fatalities,28.2191780821918,13,0,56.9279854147676,0.32224377930039694,79.27,7,38818.4708957809,2,0.0034477026932488,10026,2.170706006322446,18.975995138255865,0.08806902911771507,2
Significant_Damage_And_Serious_Injuries,51.689497716895,10,3,67.7757520510483,0.507602596465921,86.51,2,25377.6139205903,2,0.339951974566805,4911,5.168949771689499,22.591917350349433,14.928209284420669,1
Highly_Fatal_And_Damaging,18.949771689497698,16,3,75.47857793983592,0.22379444644789004,80.78,3,30206.164567377204,1,0.15193198627823,1916,1.1843607305936061,37.73928896991796,2.7466439784673478,2
Highly_Fatal_And_Damaging,34.474885844748805,11,7,74.74931631722879,0.300606563288856,79.73,5,36131.6524441203,2,0.0239138624241046,4435,3.1340805313408002,24.916438772409595,0.5731521805822739,1
Significant_Damage_And_Fatalities,33.2420091324201,12,1,49.6353691886965,0.366960692390912,81.08,4,36789.6854758482,3,0.0674837302135489,3417,2.7701674277016752,12.408842297174125,2.0078550956162613,1
Significant_Damage_And_Serious_Injuries,37.7625570776256,14,0,91.3855970829535,0.15924341868013,83.7,6,51312.928443232995,4,0.0129833111717393,5748,2.697325505544686,18.2771194165907,0.1730503239121253,2
Highly_Fatal_And_Damaging,62.55707762557079,10,18,54.2388331814038,0.377418680129823,79.22,2,44097.24315896651,0,0.596791289287252,77,6.255707762557079,54.2388331814038,17.843527116303303,1
Significant_Damage_And_Serious_Injuries,48.310502283105,10,4,57.520510483135794,0.43295420122610906,83.53,6,29541.1841118771,2,0.00747291862275318,4084,4.831050228310501,19.173503494378597,0.2702555942927361,1
Significant_Damage_And_Serious_Injuries,43.7899543378995,12,0,79.8997265268915,0.24002235845654502,84.52,5,25377.6648055458,2,0.0169084447733504,9812,3.649162861491625,26.6332421756305,0.34301637304788407,1
Minor_Damage_And_Injuries,60.136986301369895,10,7,68.3682771194166,0.24110421925712197,77.83,2,25777.007144414198,2,0.349246882159703,12212,6.0136986301369895,22.7894257064722,6.553667121921056,1
Significant_Damage_And_Fatalities,31.735159817351605,12,15,54.922515952598,0.487407861521817,77.37,1,24135.4433661131,3,0.901972619496758,12048,2.644596651445967,13.7306289881495,34.014060574630726,1
Significant_Damage_And_Fatalities,46.6666666666667,18,11,75.38742023701,0.388597908402452,81.76,7,31108.8785742791,2,0.00271660416896328,10932,2.5925925925925943,25.129140079003335,0.08631130922983002,2
Highly_Fatal_And_Damaging,52.100456621004604,9,8,67.18322698268001,0.46432816444284203,79.0,1,17945.3617192645,1,0.6555001130072979,2687,5.788939624556067,33.591613491340006,24.04500597691558,1
Significant_Damage_And_Fatalities,93.4703196347032,6,11,72.97174111212401,0.39112225027046504,84.03,2,20120.8189568361,1,0.27248602472930106,4544,15.578386605783868,36.485870556062004,8.955526421802517,0
Highly_Fatal_And_Damaging,25.8904109589041,14,3,59.57155879671829,0.5097663180670751,82.75,1,37533.1751075407,2,1.3753055765073898,1679,1.8493150684931499,19.857186265572764,58.01473906113459,2
Minor_Damage_And_Injuries,48.584474885844706,14,29,71.55879671832271,0.35542084385142403,76.86,5,3470.00217523393,3,0.00565999846684,5527,3.4703196347031935,17.889699179580678,0.15461783480833752,2
Highly_Fatal_And_Damaging,14.246575342465698,17,0,70.464904284412,0.29014857554994605,76.55,4,27801.6840675044,1,0.0506356835000303,1557,0.8380338436744529,35.232452142206,1.1246627586961515,2
Significant_Damage_And_Fatalities,36.2557077625571,11,4,52.9626253418414,0.46757374684457303,81.46,4,38286.9508972876,2,0.0705965089914202,7757,3.2959734329597365,17.654208447280467,2.6889191862271615,1
Minor_Damage_And_Injuries,51.1872146118721,10,1,37.8304466727438,0.5404190407500901,76.92,5,31051.277966358703,2,0.0208654093668965,4004,5.11872146118721,12.6101488909146,0.8673548824873503,1
Significant_Damage_And_Fatalities,62.054794520547894,13,17,85.5970829535096,0.35109340064911604,81.27,2,31661.628809564303,3,0.43006922234610795,9036,4.773445732349838,21.3992707383774,12.271320234592046,2
Minor_Damage_And_Injuries,36.027397260274,14,2,35.9161349134002,0.455673278038226,75.12,4,24707.1969908956,1,0.0462099576306868,2408,2.573385518591,17.9580674567001,1.5817750125132841,2
Significant_Damage_And_Serious_Injuries,16.4840182648402,20,3,69.8268003646308,0.316834475297511,78.78,3,30696.568878763,3,0.152942206224691,885,0.82420091324201,17.4567000911577,3.8174711091382427,3
Highly_Fatal_And_Damaging,21.1872146118721,15,0,61.34913400182321,0.522748647673999,77.25,6,20993.9622286411,3,0.00520288981336876,5409,1.4124809741248068,15.337283500455802,0.21010482917650536,2
Minor_Damage_And_Injuries,46.5753424657534,15,0,62.07839562443029,0.26346267580238,78.93,5,22674.847654793797,1,0.014990810229226001,11573,3.105022831050227,31.039197812215146,0.31173553273128757,2
Significant_Damage_And_Serious_Injuries,33.8356164383562,15,1,79.85414767547859,0.215500180310133,75.68,3,16837.0598386233,1,0.0840330252227932,7183,2.25570776255708,39.92707383773929,1.370499116383354,2
Significant_Damage_And_Serious_Injuries,56.62100456620999,8,5,85.6882406563355,0.158882798413271,80.16,6,35024.8216656218,2,0.00861070374879613,8972,7.077625570776249,28.562746885445165,0.1096663114665764,1
Significant_Damage_And_Serious_Injuries,47.5342465753425,17,22,55.651777575205095,0.5681868012982328,76.13,7,28245.641261576002,2,0.00275349500295359,9207,2.796132151490735,18.550592525068364,0.11910534831438944,2
Minor_Damage_And_Injuries,52.1917808219178,13,11,78.94257064721971,0.39076163000360603,84.2,6,37477.5074617678,3,0.00969449788957227,770,4.014752370916754,19.735642661804928,0.3189696225407246,2
Highly_Fatal_And_Damaging,33.1963470319635,11,11,83.59161349134,0.28906671474936896,82.53,3,41770.8047803057,2,0.208458585806466,5923,3.0178497301785,27.86387116378,4.973128934387713,1
Highly_Fatal_And_Damaging,27.1689497716895,13,1,64.0382862351869,0.339192931842769,77.56,4,24317.561460150497,1,0.0449289157473636,4242,2.0899192132068847,32.01914311759345,1.1819811001464504,2
Minor_Damage_And_Injuries,34.0182648401826,18,1,71.55879671832271,0.42429931482149297,78.75,4,37047.5511597612,2,0.0679180602164867,1265,1.8899036022323668,23.852932239440904,2.2693849300914914,2
Highly_Fatal_And_Damaging,35.753424657534204,11,6,64.6763901549681,0.298082221420844,79.9,4,41238.4330086914,3,0.0753117470472317,9316,3.2503113325031094,16.169097538742026,1.793682519427989,1
Minor_Damage_And_Injuries,60.136986301369895,10,1,62.625341841385605,0.31719509556437103,83.73,5,48197.220754101,0,0.0331848565099239,6527,6.0136986301369895,62.625341841385605,0.8813481535766133,1
Significant_Damage_And_Serious_Injuries,55.8447488584475,8,10,66.3172288058341,0.41672628921745397,78.31,3,31035.6551968925,2,0.153635639691209,4448,6.980593607305938,22.105742935278034,5.013720224671471,1
Significant_Damage_And_Fatalities,62.328767123287705,13,5,75.0683682771194,0.237858636855391,78.56,7,13696.9970624703,4,0.00140758473987318,10289,4.794520547945208,15.013673655423881,0.02630237408879683,2
Significant_Damage_And_Fatalities,39.6803652968037,10,0,54.3755697356427,0.26165957446808497,78.35,4,15261.993257843798,3,0.0279903711072892,4086,3.96803652968037,13.593892433910675,0.5738313722722896,1
Significant_Damage_And_Serious_Injuries,19.5433789954338,19,4,64.5396536007293,0.28654237288135603,79.37,3,23081.839828003198,2,0.114395822423754,11296,1.0285988944965159,21.513217866909766,2.601689104646176,3
Highly_Fatal_And_Damaging,13.789954337899498,17,1,57.8851412944394,0.404465200144248,77.62,1,33766.6231497173,2,1.2414273117491599,5371,0.8111737845823235,19.295047098146465,38.97410002114822,2
Minor_Damage_And_Injuries,40.684931506849296,16,0,68.5050136736554,0.255168409664623,83.6,7,42983.7928902949,3,0.00398650032291419,1534,2.542808219178081,17.12625341841385,0.08504034001313346,2
Minor_Damage_And_Injuries,68.1278538812785,8,8,45.442114858705594,0.575759826902272,78.87,1,52118.2696447033,2,1.81855821625422,3248,8.515981735159812,15.147371619568531,82.58105148108221,1
Significant_Damage_And_Serious_Injuries,26.1187214611872,17,6,70.5560619872379,0.29519725928597196,80.95,7,36866.602231857,2,0.00348072307499041,4348,1.5363953800698353,23.5186873290793,0.08317611788211586,2
Significant_Damage_And_Fatalities,34.2922374429224,12,7,54.876937101185,0.6334590695997111,80.52,1,35654.721933341,3,1.30792861200427,5067,2.8576864535768665,13.71923427529625,66.7123693387101,1
Significant_Damage_And_Serious_Injuries,24.657534246575302,18,4,60.483135824977204,0.38174612333213104,79.45,3,22547.195241547597,2,0.11189706282859697,2098,1.3698630136986278,20.1610452749924,3.393807647294616,2
Significant_Damage_And_Serious_Injuries,47.1232876712329,11,7,66.40838650866,0.28726361341507395,77.23,7,34655.461257430696,2,0.0030566967414967397,7940,4.2839352428393545,22.13612883622,0.06781394471563314,1
Significant_Damage_And_Fatalities,67.53424657534251,11,0,73.33637192342749,0.333423007573026,79.2,7,24792.9284845235,3,0.00229126092821169,2083,6.139476961394774,18.334092980856873,0.060505561497657276,1
Minor_Damage_And_Injuries,62.4657534246575,10,20,58.7511394712853,0.6724060584204828,75.83,3,47156.9384261401,4,0.233684409670316,6566,6.24657534246575,11.75022789425706,11.915229536196302,1
Minor_Damage_And_Injuries,50.136986301369895,13,6,73.4275296262534,0.25264406779661,80.98,2,27855.9015760181,3,0.3749148192132071,9189,3.8566912539515306,18.35688240656335,7.670426005163612,2
Minor_Damage_And_Injuries,64.337899543379,9,0,65.49680948040111,0.578644789037144,78.78,4,25490.6441643368,2,0.0468858459906645,1374,7.148655504819889,21.83226982680037,2.1373211314039295,1
Highly_Fatal_And_Damaging,25.9817351598173,14,7,59.6171376481313,0.503996393797331,81.64,4,45760.7560852147,2,0.0827860671099331,10225,1.8558382257012358,19.872379216043765,3.406337504424924,2
Significant_Damage_And_Fatalities,56.712328767123296,15,3,64.5852324521422,0.28401803101334305,79.72,7,30615.0043937329,3,0.00267087052186686,56,3.7808219178082196,16.14630811303555,0.06047362982869703,2
Highly_Fatal_And_Damaging,29.5433789954338,13,0,81.5861440291705,0.4336754417598271,75.31,1,45416.582515986505,2,1.66486418964678,9512,2.2725676150333696,27.195381343056834,54.37462678964249,2
Significant_Damage_And_Serious_Injuries,30.9132420091324,16,0,70.510483135825,0.29519725928597196,76.68,2,30451.566012661402,0,0.409374818142981,2662,1.932077625570775,70.510483135825,9.266496150122912,2
Highly_Fatal_And_Damaging,20.2739726027397,15,2,66.9097538742024,0.413120086548864,80.85,2,45020.554349611506,3,0.610441182645266,1873,1.35159817351598,16.7274384685506,20.389198823668547,2
Highly_Fatal_And_Damaging,24.7945205479452,14,7,75.8887876025524,0.45134583483591795,85.04,4,31236.0295960564,2,0.058088147653132007,8476,1.7710371819960857,25.296262534184134,2.2295654109487324,2
Highly_Fatal_And_Damaging,44.794520547945204,8,4,57.611668185961705,0.256610890732059,86.98,4,44502.4966181395,2,0.0811200932683146,480,5.5993150684931505,19.20388939532057,1.8106017209291454,1
Minor_Damage_And_Injuries,74.6575342465753,5,6,53.7374658158614,0.311064551027768,77.98,2,36219.5213082148,2,0.49228732298939104,4018,14.93150684931506,17.912488605287134,11.94132187528178,0
Highly_Fatal_And_Damaging,22.0547945205479,15,19,62.1239744758432,0.330898665705012,78.59,7,28164.6002001739,3,0.00262759331216413,6281,1.4703196347031935,15.5309936189608,0.06833142104021706,2
Significant_Damage_And_Fatalities,22.602739726027398,15,5,51.3673655423883,0.526354850342589,77.67,4,27296.495090287597,2,0.0502229972557038,9843,1.5068493150684932,17.1224551807961,2.053215630926601,2
Minor_Damage_And_Injuries,57.671232876712295,11,4,64.1294439380128,0.409874504147133,82.69,2,23317.669902061698,2,0.316784859744895,8005,5.2428393524283905,21.376481312670933,10.736638065102536,1
Significant_Damage_And_Serious_Injuries,44.566210045662096,12,1,63.8559708295351,0.284739271547061,84.48,6,27372.9129741752,0,0.006833850552985589,1169,3.713850837138508,63.8559708295351,0.16438672828035505,1
Significant_Damage_And_Fatalities,51.598173515981706,17,4,74.0200546946217,0.25264406779661,79.51,7,45934.133475443894,4,0.0039231913300046,7920,3.035186677410689,14.80401093892434,0.07880800751052557,2
Significant_Damage_And_Serious_Injuries,46.7579908675799,11,1,66.362807657247,0.252283447529751,76.98,3,33599.0902717774,1,0.16875836276271,11054,4.250726442507264,33.1814038286235,3.2774190010773236,1
Significant_Damage_And_Fatalities,20.5479452054795,15,1,56.426618049225205,0.46613126577713604,79.86,1,32621.5261592713,3,1.2036414840358702,4624,1.3698630136986334,14.106654512306301,44.80584658965148,2
